,Quarter,year,id_project,category,ESRR,SPR,REGION,SECTOR,Sector_1,Region_1,Operation_Type,Stage,Approval
4390,Q4 2020,2020,OC-L9257,B,2.Moderate,{Not Set},NAC,INE,INE,NAC,Loan Operation,Operation in Disbursing,04/25/18
4391,Q4 2020,2020,OC-L9258,B,2.Moderate,{Not Set},NAC,INE,INE,NAC,Loan Operation,Operation in Disbursing,12/13/17
4392,Q4 2020,2020,OC-L9259,C,1.Low,{Not Set},NAC,INT,INT,NAC,Loan Operation,Operation in Disbursing,04/01/2020
4393,Q4 2020,2020,OC-L9260,B,3.Substantial,Partially Satisfactory,NAC,CSD,CSD,NAC,Loan Operation,Operation in Disbursing,10/03/2018
4394,Q4 2020,2020,OC-L9266,C,1.Low,{Not Set},NAC,IFD,IFD,NAC,Loan Operation,Operation in Disbursing,12/12/2018
4395,Q4 2020,2020,OC-L9267,B,2.Moderate,{Not Set},NAC,INE,INE,NAC,Loan Operation,Operation in Disbursing,12/04/2019
4396,Q4 2020,2020,OC-L9272,C,1.Low,{Not Set},NAC,IFD,IFD,NAC,Loan Operation,Operation in Disbursing,12/11/2019
4397,Q4 2020,2020,OC-L9273,B,3.Substantial,Satisfactory,NAC,INE,INE,NAC,Loan Operation,Operation in Disbursing,12/11/2019
4398,Q4 2020,2020,OC-L9274,B,2.Moderate,{Not Set},NAC,INE,INE,NAC,Loan Operation,Operation in Disbursing,10/14/20
4399,Q4 2020,2020,OC-L9279,B,3.Substantial,Partially Satisfactory,NAC,INE,INE,NAC,Loan Operation,Operation in Disbursing,12/11/2019
4400,Q4 2020,2020,OC-L9280,B13,1.Low,{Not Set},NAC,IFD,IFD,NAC,Loan Operation,Operation in Disbursing,07/08/2020
4401,Q4 2020,2020,OC-L9282,C,1.Low,{Not Set},NAC,IFD,IFD,NAC,Loan Operation,Operation in Disbursing,07/23/20
4402,Q4 2020,2020,OC-L9285,B13,3.Substantial,Satisfactory,NAC,IFD,IFD,NAC,Loan Operation,Operation in Disbursing,09/09/2014
4403,Q4 2020,2020,OC-L9288,B,4.High,Satisfactory,NAC,CSD,CSD,NAC,Loan Operation,Fully Disbursed,12/11/2014
4404,Q4 2020,2020,OC-L9292,C,1.Low,{Not Set},NAC,IFD,IFD,NAC,Loan Operation,Fully Disbursed,12/12/2019
4405,Q4 2020,2020,OC-L9293,B,3.Substantial,Satisfactory,NAC,INE,INE,NAC,Loan Operation,Operation in Disbursing,11/17/11
4406,Q4 2020,2020,OC-L9295,B,3.Substantial,Satisfactory,NAC,INE,INE,NAC,Loan Operation,Operation in Disbursing,06/18/14
4407,Q4 2020,2020,OC-L9302,C,1.Low,{Not Set},NAC,SCL,SCL,NAC,Loan Operation,Operation in Disbursing,12/13/13
4408,Q4 2020,2020,OC-L9306,B,3.Substantial,Satisfactory,NAC,CSD,CSD,NAC,Loan Operation,Operation in Disbursing,12/11/2014
4409,Q4 2020,2020,OC-L9307,B,3.Substantial,Satisfactory,NAC,INE,INE,NAC,Loan Operation,Operation in Disbursing,11/14/18
4410,Q4 2020,2020,OC-L9309,C,1.Low,{Not Set},NAC,SCL,SCL,NAC,Loan Operation,Operation in Disbursing,10/21/15
4411,Q4 2020,2020,OC-L9326,B,3.Substantial,Satisfactory,NAC,SCL,SCL,NAC,Loan Operation,Operation in Disbursing,06/15/20
4412,Q4 2020,2020,OC-L9327,C,1.Low,{Not Set},NAC,IFD,IFD,NAC,Loan Operation,Operation in Disbursing,06/26/20
4413,Q4 2020,2020,OC-L9328,B13,1.Low,{Not Set},NAC,IFD,IFD,NAC,Loan Operation,Operation in Disbursing,07/01/2020
4414,Q4 2020,2020,OC-L9390,C,2.Moderate,{Not Set},NAC,IFD,IFD,NAC,Loan Operation,Operation in Disbursing,11/22/17
4415,Q4 2020,2020,OC-L9392,B13,2.Moderate,{Not Set},NAC,SCL,SCL,NAC,Loan Operation,Operation in Disbursing,06/29/17
4416,Q4 2020,2020,OC-L9929,A,3.Substantial,Partially Satisfactory,NAC,INE,INE,NAC,Loan Operation,Operation in Disbursing,12/13/13
4417,Q4 2020,2020,OC-L9933,B,3.Substantial,Partially Unsatisfactory,NAC,INE,INE,NAC,Loan Operation,Operation in Disbursing,05/29/14
4418,Q4 2020,2020,OC-L9936,B,3.Substantial,Satisfactory,NAC,INE,INE,NAC,Loan Operation,Operation in Disbursing,12/19/14
4419,Q4 2020,2020,OC-L9939,B,2.Moderate,{Not Set},NAC,INE,INE,NAC,Loan Operation,Operation in Disbursing,10/18/17
4420,Q4 2020,2020,OC-L9940,B,3.Substantial,Partially Unsatisfactory,NAC,CSD,CSD,NAC,Loan Operation,Operation in Disbursing,05/29/14
4421,Q4 2020,2020,OC-L9944,B,3.Substantial,Partially Satisfactory,NAC,INE,INE,NAC,Loan Operation,Operation in Disbursing,10/18/17
4422,Q4 2020,2020,OC-L9945,C,2.Moderate,{Not Set},NAC,IFD,IFD,NAC,Loan Operation,Operation in Disbursing,09/27/17
4423,Q4 2020,2020,OC-L9948,B,4.High,Partially Satisfactory,NAC,CSD,CSD,NAC,Loan Operation,Fully Disbursed,04/18/18
4424,Q4 2020,2020,OC-L9949,C,1.Low,{Not Set},NAC,IFD,IFD,NAC,Loan Operation,Operation in Disbursing,05/15/20
4425,Q4 2020,2020,OC-L9954,B13,2.Moderate,{Not Set},NAC,IFD,IFD,NAC,Loan Operation,Operation in Disbursing,09/23/20
4426,Q4 2020,2020,OC-L9956,C,1.Low,{Not Set},NAC,IFD,IFD,NAC,Loan Operation,Fully Disbursed,06/30/20
4427,Q4 2020,2020,OC-L9957,B,2.Moderate,{Not Set},NAC,IFD,IFD,NAC,Loan Operation,Operation in Disbursing,05/15/12
4428,Q4 2020,2020,OC-L9958,B,3.Substantial,Satisfactory,NAC,INE,INE,NAC,Loan Operation,Operation in Disbursing,12/16/14
4429,Q4 2020,2020,OC-L9959,B,2.Moderate,{Not Set},NAC,CSD,INE,NAC,Loan Operation,Operation in Disbursing,09/07/2016
4430,Q4 2020,2020,#¡REF!,B,3.Substantial,Partially Satisfactory,NAC,INE,,,,,
4431,Q4 2020,2020,OC-L9962,B,3.Substantial,Partially Satisfactory,NAC,INE,INE,NAC,Loan Operation,Operation in Disbursing,09/07/2016
4432,Q4 2020,2020,OC-L9979,B,2.Moderate,Partially Satisfactory,NAC,CSD,CSD,NAC,Loan Operation,Operation in Disbursing,12/01/2017
4433,Q4 2020,2020,OC-L9980,B,3.Substantial,Partially Satisfactory,NAC,SCL,SCL,NAC,Loan Operation,Operation in Disbursing,07/27/18
4434,Q4 2020,2020,OC-L9989,B13,1.Low,{Not Set},NAC,IFD,IFD,NAC,Loan Operation,Operation in Disbursing,03/27/19
4435,Q4 2020,2020,OC-L9995,B,3.Substantial,Partially Satisfactory,NAC,INE,INE,NAC,Loan Operation,Operation in Disbursing,10/29/14
4436,Q4 2020,2020,OC-L9996,C,1.Low,{Not Set},NAC,SCL,SCL,NAC,Loan Operation,Operation in Disbursing,06/17/15
4437,Q4 2020,2020,OC-L9998,B,2.Moderate,{Not Set},NAC,CSD,CSD,NAC,Loan Operation,Operation in Disbursing,11/26/14
4438,Q4 2020,2020,OC-L9999,A,2.Moderate,{Not Set},NAC,INE,INE,NAC,Loan Operation,Operation in Disbursing,12/09/2015
4439,Q4 2020,2020,PN-G9003,B,4.High,Unsatisfactory,AAN,INE,INE,AAN,Investment Grants,Operation in Disbursing,11/10/2015
4440,Q4 2020,2020,PN-G9007,C,2.Moderate,{Not Set},AAN,SCL,SCL,AAN,Investment Grants,Operation in Disbursing,06/23/16
4441,Q4 2020,2020,PN-L9047,B,3.Substantial,Partially Unsatisfactory,AAN,INE,INE,AAN,Loan Operation,Operation in Disbursing,11/23/16
4442,Q4 2020,2020,PN-L9072,B,4.High,Partially Satisfactory,AAN,SCL,SCL,AAN,Loan Operation,Operation in Disbursing,11/29/17
4443,Q4 2020,2020,PN-L9093,B,2.Moderate,Partially Satisfactory,AAN,INE,INE,AAN,Loan Operation,Operation in Disbursing,07/31/20
4444,Q4 2020,2020,PN-L9095,C,2.Moderate,{Not Set},AAN,INE,INE,AAN,Loan Operation,Operation in Disbursing,12/11/2020
4445,Q4 2020,2020,PN-L9905,B,2.Moderate,{Not Set},AAN,SCL,SCL,AAN,Loan Operation,Operation in Disbursing,09/19/18
4446,Q4 2020,2020,PN-L9907,B,2.Moderate,{Not Set},AAN,INT,INT,AAN,Loan Operation,Operation in Disbursing,02/01/2006
4447,Q4 2020,2020,PN-L9909,B,3.Substantial,Satisfactory,AAN,INE,INE,AAN,Loan Operation,Operation in Disbursing,12/03/2014
4448,Q4 2020,2020,PN-L9929,C,2.Moderate,Satisfactory,AAN,INE,INE,AAN,Loan Operation,Operation in Disbursing,08/30/12
4449,Q4 2020,2020,PN-L9943,C,2.Moderate,{Not Set},AAN,SCL,SCL,AAN,Loan Operation,Operation in Disbursing,07/24/12
4450,Q4 2020,2020,PN-L9946,B,3.Substantial,Partially Satisfactory,AAN,CSD,CSD,AAN,Loan Operation,Fully Disbursed,11/27/13
4451,Q4 2020,2020,PN-L9947,A,4.High,Partially Satisfactory,AAN,INE,INE,AAN,Loan Operation,Operation in Disbursing,06/25/14
4452,Q4 2020,2020,PN-L9948,B,3.Substantial,Satisfactory,AAN,INE,INE,AAN,Loan Operation,Operation in Disbursing,09/04/2013
4453,Q4 2020,2020,PN-L9950,B,3.Substantial,Satisfactory,AAN,INE,INE,AAN,Loan Operation,Operation in Disbursing,12/03/2014
4454,Q4 2020,2020,PN-L9953,C,1.Low,{Not Set},AAN,SCL,SCL,AAN,Loan Operation,Operation in Disbursing,12/14/16
4455,Q4 2020,2020,PN-L9954,B,3.Substantial,Satisfactory,AAN,CSD,CSD,AAN,Loan Operation,Operation in Disbursing,09/30/15
4456,Q4 2020,2020,PN-L9955,B,3.Substantial,Satisfactory,AAN,INE,INE,AAN,Loan Operation,Operation in Disbursing,09/14/17
4457,Q4 2020,2020,PN-L9957,B,2.Moderate,{Not Set},AAN,SCL,SCL,AAN,Loan Operation,Operation in Disbursing,09/30/15
4458,Q4 2020,2020,PN-L9959,B13,2.Moderate,{Not Set},AAN,INE,INE,AAN,Loan Operation,Operation in Disbursing,03/11/2020
4459,Q4 2020,2020,PN-L9960,B,3.Substantial,Satisfactory,AAN,SCL,SCL,AAN,Loan Operation,Operation in Disbursing,12/09/2020
4460,Q4 2020,2020,PN-L9964,B13,2.Moderate,{Not Set},AAN,IFD,IFD,AAN,Loan Operation,Operation in Disbursing,05/11/2020
4461,Q4 2020,2020,PN-L9969,C,1.Low,{Not Set},AAN,IFD,IFD,AAN,Loan Operation,Operation in Disbursing,05/18/20
4462,Q4 2020,2020,PN-L9994,C,1.Low,{Not Set},AAN,IFD,IFD,AAN,Loan Operation,Fully Disbursed,07/10/2018
4463,Q4 2020,2020,PN-L9995,B,3.Substantial,Partially Satisfactory,AAN,SCL,SCL,AAN,Loan Operation,Operation in Disbursing,12/14/18
4464,Q4 2020,2020,PN-L9997,C,2.Moderate,{Not Set},AAN,IFD,IFD,AAN,Loan Operation,Operation in Disbursing,12/15/17
4465,Q4 2020,2020,PN-X9099,B,2.Moderate,{Not Set},AAN,IFD,IFD,AAN,Investment Grants,Operation in Disbursing,12/18/19
4466,Q4 2020,2020,PP-G9003,A,3.Substantial,Satisfactory,LATAM,CSD,CSD,LATAM,Investment Grants,Fully Disbursed,09/19/18
4467,Q4 2020,2020,PP-L9026,A,4.High,Partially Unsatisfactory,LATAM,CSD,CSD,LATAM,Loan Operation,Operation in Disbursing,12/14/18
4468,Q4 2020,2020,PP-L9058,B,3.Substantial,Satisfactory,LATAM,INE,INE,LATAM,Loan Operation,Operation in Disbursing,11/06/2019
4469,Q4 2020,2020,PP-L9090,A,1.Low,{Not Set},LATAM,INE,INE,LATAM,Loan Operation,Operation in Disbursing,02/05/2019
4470,Q4 2020,2020,PP-L9092,B,2.Moderate,Satisfactory,LATAM,INE,INE,LATAM,Loan Operation,Operation in Disbursing,11/22/10
4471,Q4 2020,2020,PP-L9222,C,1.Low,{Not Set},LATAM,IFD,IFD,LATAM,Loan Operation,Operation in Disbursing,06/06/2012
4472,Q4 2020,2020,PP-L9224,B,2.Moderate,{Not Set},LATAM,IFD,IFD,LATAM,Loan Operation,Operation in Disbursing,04/16/14
4473,Q4 2020,2020,PP-L9226,B,2.Moderate,{Not Set},LATAM,INE,INE,LATAM,Loan Operation,Operation in Disbursing,08/05/2015
4474,Q4 2020,2020,PP-L9227,C,3.Substantial,Satisfactory,LATAM,SCL,SCL,LATAM,Loan Operation,Fully Disbursed,04/25/18
4475,Q4 2020,2020,PP-L9228,B,3.Substantial,Satisfactory,LATAM,SCL,SCL,LATAM,Loan Operation,Operation in Disbursing,07/29/15
4476,Q4 2020,2020,PP-L9229,B,2.Moderate,{Not Set},LATAM,CSD,CSD,LATAM,Loan Operation,Operation in Disbursing,05/25/16
4477,Q4 2020,2020,PP-L9230,C,1.Low,{Not Set},LATAM,IFD,IFD,LATAM,Loan Operation,Operation in Disbursing,12/11/2015
4478,Q4 2020,2020,PP-L9232,A,3.Substantial,Satisfactory,LATAM,CSD,CSD,LATAM,Loan Operation,Operation in Disbursing,06/08/2016
4479,Q4 2020,2020,PP-L9238,B,3.Substantial,Satisfactory,LATAM,INE,INE,LATAM,Loan Operation,Fully Disbursed,11/16/16
4480,Q4 2020,2020,PP-L9239,C,1.Low,{Not Set},LATAM,IFD,IFD,LATAM,Loan Operation,Fully Disbursed,11/01/2017
4481,Q4 2020,2020,#¡REF!,C,1.Low,{Not Set},LATAM,IFD,,,,,
4482,Q4 2020,2020,PP-L9240,C,2.Moderate,{Not Set},LATAM,IFD,IFD,LATAM,Loan Operation,Operation in Disbursing,07/18/18
4483,Q4 2020,2020,PP-L9246,B,3.Substantial,Satisfactory,LATAM,CSD,CSD,LATAM,Loan Operation,Operation in Disbursing,12/06/2018
4484,Q4 2020,2020,PP-L9247,C,1.Low,{Not Set},LATAM,IFD,IFD,LATAM,Loan Operation,Operation in Disbursing,11/26/18
4485,Q4 2020,2020,PP-L9269,B13,3.Substantial,{Not Set},LATAM,IFD,IFD,LATAM,Loan Operation,Operation in Disbursing,10/21/20
4486,Q4 2020,2020,PP-L9925,B,2.Moderate,{Not Set},LATAM,CSD,CSD,LATAM,Loan Operation,Operation in Disbursing,09/30/20
4487,Q4 2020,2020,PP-L9930,C,2.Moderate,{Not Set},LATAM,IFD,IFD,LATAM,Loan Operation,Operation in Disbursing,09/30/20
4488,Q4 2020,2020,PP-L9932,C,2.Moderate,{Not Set},LATAM,IFD,IFD,LATAM,Loan Operation,Fully Disbursed,06/01/2020
4489,Q4 2020,2020,PP-L9935,B,3.Substantial,Satisfactory,LATAM,INE,INE,LATAM,Loan Operation,Operation in Disbursing,12/12/2013
4490,Q4 2020,2020,PP-L9947,A,3.Substantial,Partially Unsatisfactory,LATAM,INE,INE,LATAM,Loan Operation,Operation in Disbursing,10/03/2011
4491,Q4 2020,2020,PP-L9952,C,1.Low,{Not Set},LATAM,SCL,SCL,LATAM,Loan Operation,Operation in Disbursing,12/15/14
4492,Q4 2020,2020,PP-L9953,B,3.Substantial,Partially Satisfactory,LATAM,INE,INE,LATAM,Loan Operation,Operation in Disbursing,09/29/10
4493,Q4 2020,2020,PP-L9959,C,1.Low,{Not Set},LATAM,INT,INE,LATAM,Loan Operation,Operation in Disbursing,11/17/10
4494,Q4 2020,2020,#¡REF!,A,3.Substantial,Partially Satisfactory,LATAM,INE,,,,,
4495,Q4 2020,2020,PP-L9962,C,2.Moderate,{Not Set},LATAM,IFD,IFD,LATAM,Loan Operation,Operation in Disbursing,12/12/2012
4496,Q4 2020,2020,PP-L9979,C,1.Low,{Not Set},LATAM,IFD,IFD,LATAM,Loan Operation,Operation in Disbursing,12/07/2011
4497,Q4 2020,2020,PR-G9009,B,3.Substantial,Partially Unsatisfactory,NAC,INE,INE,NAC,Investment Grants,Operation in Disbursing,12/02/2015
4498,Q4 2020,2020,PR-L9029,B,3.Substantial,Satisfactory,NAC,INE,INE,NAC,Loan Operation,Operation in Disbursing,11/26/14
4499,Q4 2020,2020,PR-L9044,B,4.High,Partially Unsatisfactory,NAC,INE,INE,NAC,Loan Operation,Fully Disbursed,12/03/2014
4500,Q4 2020,2020,PR-L9050,B,1.Low,{Not Set},NAC,CSD,CSD,NAC,Loan Operation,Operation in Disbursing,11/26/14
4501,Q4 2020,2020,PR-L9058,B,3.Substantial,Partially Satisfactory,NAC,INE,INE,NAC,Loan Operation,Operation in Disbursing,09/21/15
4502,Q4 2020,2020,PR-L9059,B,2.Moderate,{Not Set},NAC,SCL,SCL,NAC,Loan Operation,Operation in Disbursing,11/26/14
4503,Q4 2020,2020,PR-L9060,B,3.Substantial,Partially Unsatisfactory,NAC,INE,INE,NAC,Loan Operation,Operation in Disbursing,06/24/15
4504,Q4 2020,2020,PR-L9066,C,1.Low,{Not Set},NAC,SCL,SCL,NAC,Loan Operation,Operation in Disbursing,12/07/2015
4505,Q4 2020,2020,PR-L9069,C,1.Low,{Not Set},NAC,INT,INT,NAC,Loan Operation,Fully Disbursed,12/02/2015
4506,Q4 2020,2020,PR-L9070,C,2.Moderate,{Not Set},NAC,IFD,IFD,NAC,Loan Operation,Operation in Disbursing,12/11/2015
4507,Q4 2020,2020,PR-L9075,B,3.Substantial,Partially Unsatisfactory,NAC,INE,INE,NAC,Loan Operation,Operation in Disbursing,02/25/16
4508,Q4 2020,2020,PR-L9077,B,2.Moderate,{Not Set},NAC,IFD,IFD,NAC,Loan Operation,Fully Disbursed,12/05/2016
4509,Q4 2020,2020,PR-L9080,A,3.Substantial,Partially Satisfactory,NAC,INE,INE,NAC,Loan Operation,Operation in Disbursing,12/12/2016
4510,Q4 2020,2020,PR-L9082,B,3.Substantial,Satisfactory,NAC,CSD,CSD,NAC,Loan Operation,Operation in Disbursing,12/07/2016
4511,Q4 2020,2020,PR-L9084,B,3.Substantial,Partially Unsatisfactory,NAC,INE,INE,NAC,Loan Operation,Operation in Disbursing,11/22/17
4512,Q4 2020,2020,PR-L9086,C,1.Low,{Not Set},NAC,IFD,IFD,NAC,Loan Operation,Operation in Disbursing,07/26/18
4513,Q4 2020,2020,PR-L9089,B13,2.Moderate,{Not Set},NAC,IFD,IFD,NAC,Loan Operation,Operation in Disbursing,12/01/2017
4514,Q4 2020,2020,PR-L9092,B,3.Substantial,Partially Satisfactory,NAC,INE,INE,NAC,Loan Operation,Operation in Disbursing,05/09/2018
4515,Q4 2020,2020,PR-L9094,B,2.Moderate,{Not Set},NAC,INE,INE,NAC,Loan Operation,Operation in Disbursing,11/14/18
4516,Q4 2020,2020,PR-L9095,B13,2.Moderate,{Not Set},NAC,IFD,IFD,NAC,Loan Operation,Operation in Disbursing,11/14/18
4517,Q4 2020,2020,PR-L9097,C,1.Low,{Not Set},NAC,SCL,SCL,NAC,Loan Operation,Operation in Disbursing,12/06/2018
4518,Q4 2020,2020,PR-L9905,B,2.Moderate,{Not Set},NAC,INE,INE,NAC,Loan Operation,Operation in Disbursing,10/31/18
4519,Q4 2020,2020,PR-L9939,C,1.Low,{Not Set},NAC,INT,INT,NAC,Loan Operation,Operation in Disbursing,11/28/18
4520,Q4 2020,2020,PR-L9940,B13,1.Low,{Not Set},NAC,IFD,IFD,NAC,Loan Operation,Operation in Disbursing,11/06/2019
4521,Q4 2020,2020,PR-L9945,B,4.High,Partially Satisfactory,NAC,INE,INE,NAC,Loan Operation,Operation in Disbursing,11/25/20
4522,Q4 2020,2020,PR-L9946,B13,1.Low,{Not Set},NAC,IFD,IFD,NAC,Loan Operation,Operation in Disbursing,12/04/2019
4523,Q4 2020,2020,PR-L9947,B,2.Moderate,{Not Set},NAC,CSD,CSD,NAC,Loan Operation,Operation in Disbursing,03/05/2020
4524,Q4 2020,2020,PR-L9948,B,3.Substantial,Satisfactory,NAC,CSD,CSD,NAC,Loan Operation,Operation in Disbursing,11/27/19
4525,Q4 2020,2020,PR-L9950,C,1.Low,{Not Set},NAC,IFD,IFD,NAC,Loan Operation,Fully Disbursed,10/16/20
4526,Q4 2020,2020,PR-L9952,A,4.High,Satisfactory,NAC,CSD,CSD,NAC,Loan Operation,Operation in Disbursing,09/25/19
4527,Q4 2020,2020,PR-L9953,B,3.Substantial,Satisfactory,NAC,IFD,IFD,NAC,Loan Operation,Operation in Disbursing,10/25/19
4528,Q4 2020,2020,PR-L9955,C,2.Moderate,{Not Set},NAC,CSD,CSD,NAC,Loan Operation,Operation in Disbursing,05/15/20
4529,Q4 2020,2020,PR-L9956,B,3.Substantial,Satisfactory,NAC,INE,INE,NAC,Loan Operation,Operation in Disbursing,05/06/2020
4530,Q4 2020,2020,PR-L9957,C,1.Low,{Not Set},NAC,IFD,IFD,NAC,Loan Operation,Operation in Disbursing,09/09/2020
4531,Q4 2020,2020,PR-L9958,C,1.Low,{Not Set},NAC,SCL,SCL,NAC,Loan Operation,Operation in Disbursing,05/15/20
4532,Q4 2020,2020,PR-L9959,C,1.Low,{Not Set},NAC,SCL,IFD,NAC,Loan Operation,Operation in Disbursing,10/22/97
4533,Q4 2020,2020,#¡REF!,B13,1.Low,{Not Set},NAC,IFD,,,,,
4534,Q4 2020,2020,PR-L9962,C,2.Moderate,{Not Set},NAC,CSD,CSD,NAC,Loan Operation,Operation in Disbursing,10/13/15
4535,Q4 2020,2020,PR-L9963,B13,1.Low,{Not Set},NAC,IFD,IFD,NAC,Loan Operation,Operation in Disbursing,12/12/2018
4536,Q4 2020,2020,PR-L9964,B,3.Substantial,Satisfactory,NAC,INE,INE,NAC,Loan Operation,Operation in Disbursing,12/13/19
4537,Q4 2020,2020,PR-L9965,C,2.Moderate,{Not Set},NAC,IFD,IFD,NAC,Loan Operation,Operation in Disbursing,07/29/20
4538,Q4 2020,2020,PR-L9967,B,3.Substantial,Satisfactory,NAC,SCL,SCL,NAC,Loan Operation,Operation in Disbursing,10/24/12
4539,Q4 2020,2020,PR-L9970,B13,2.Moderate,{Not Set},NAC,IFD,IFD,NAC,Loan Operation,Operation in Disbursing,12/12/2016
4540,Q4 2020,2020,PR-L9972,B,3.Substantial,Satisfactory,NAC,INE,INE,NAC,Loan Operation,Operation in Disbursing,07/22/20
4541,Q4 2020,2020,PR-L9973,B,3.Substantial,Satisfactory,NAC,INE,INE,NAC,Loan Operation,Operation in Disbursing,05/27/20
4542,Q4 2020,2020,PR-L9974,B,3.Substantial,Satisfactory,NAC,INE,INE,NAC,Loan Operation,Operation in Disbursing,06/03/2020
4543,Q4 2020,2020,PR-L9975,B13,2.Moderate,{Not Set},NAC,SCL,SCL,NAC,Loan Operation,Operation in Disbursing,01/15/20
4544,Q4 2020,2020,RE-G9002,B,2.Moderate,{Not Set},LATAM,INE,INE,LATAM,Investment Grants,Operation in Disbursing,12/11/2019
4545,Q4 2020,2020,RE-G9007,B13,4.High,Satisfactory,LATAM,INE,INE,LATAM,Investment Grants,Operation in Disbursing,11/27/19
4546,Q4 2020,2020,RE-G9023,C,2.Moderate,{Not Set},LATAM,CSD,CSD,LATAM,Investment Grants,Operation in Disbursing,01/30/20
4547,Q4 2020,2020,RE-G9024,C,1.Low,{Not Set},LATAM,CSD,CSD,LATAM,Investment Grants,Operation in Disbursing,01/15/20
4548,Q4 2020,2020,RE-G9025 ,C,2.Moderate,{Not Set},LATAM,CSD,CSD,LATAM,Investment Grants,Operation in Disbursing,12/09/2020
4549,Q4 2020,2020,RE-G9027,C,3.Substantial,{Not Set},LATAM,CSD,CSD,LATAM,Investment Grants,Operation in Disbursing,08/28/20
4550,Q4 2020,2020,RE-G9028,C,1.Low,{Not Set},LATAM,SCL,SCL,LATAM,Investment Grants,Operation in Disbursing,12/16/20
4551,Q4 2020,2020,RE-G9092,C,1.Low,{Not Set},LATAM,CSD,CSD,LATAM,Investment Grants,Operation in Disbursing,12/02/2015
4552,Q4 2020,2020,RE-G9093,C,1.Low,{Not Set},LATAM,SCL,SCL,LATAM,Investment Grants,Operation in Disbursing,12/17/14
4553,Q4 2020,2020,RE-G9095,B,3.Substantial,Satisfactory,LATAM,CSD,CSD,LATAM,Investment Grants,Operation in Disbursing,01/25/17
4554,Q4 2020,2020,RE-G9097,B,3.Substantial,{Not Set},LATAM,INE,INE,LATAM,Investment Grants,Operation in Disbursing,12/09/2020
4555,Q4 2020,2020,RE-G9098,C,2.Moderate,{Not Set},LATAM,SCL,SCL,LATAM,Investment Grants,Operation in Disbursing,06/29/17
4556,Q4 2020,2020,RE-G9099,,1.Low,{Not Set},LATAM,SCL,CSD,LATAM,Investment Grants,Fully Disbursed,09/26/18
4557,Q4 2020,2020,#¡REF!,B13,2.Moderate,{Not Set},LATAM,CSD,,,,,
4558,Q4 2020,2020,RE-J0009,,3.Substantial,{Not Set},LATAM,INE,INE,LATAM,Grant Financing Product,Operation in Disbursing,07/08/2020
4559,Q4 2020,2020,RE-J0090,,1.Low,{Not Set},LATAM,SCL,SCL,LATAM,Grant Financing Product,Operation in Disbursing,07/14/20
4560,Q4 2020,2020,RE-J0099,,1.Low,{Not Set},LATAM,SCL,SCL,LATAM,Grant Financing Product,Operation in Disbursing,04/01/2020
4561,Q4 2020,2020,RE-L9099,B,3.Substantial,Satisfactory,LATAM,INE,INE,LATAM,Loan Operation,Operation in Disbursing,10/23/13
4562,Q4 2020,2020,RE-L9225,C,1.Low,{Not Set},LATAM,IFD,IFD,LATAM,Loan Operation,Operation in Disbursing,12/04/2013
4563,Q4 2020,2020,RE-L9228,B13,2.Moderate,{Not Set},LATAM,IFD,IFD,LATAM,Loan Operation,Operation in Disbursing,12/17/14
4564,Q4 2020,2020,RE-L9229,C,1.Low,{Not Set},LATAM,SCL,SCL,LATAM,Loan Operation,Operation in Disbursing,05/20/15
4565,Q4 2020,2020,RE-L9232,B,3.Substantial,Satisfactory,LATAM,INE,INE,LATAM,Loan Operation,Operation in Disbursing,11/10/2015
4566,Q4 2020,2020,RE-L9234,A,4.High,Satisfactory,LATAM,INE,INE,LATAM,Loan Operation,Operation in Disbursing,06/12/2020
4567,Q4 2020,2020,RE-L9236,C,1.Low,{Not Set},LATAM,IFD,IFD,LATAM,Loan Operation,Operation in Disbursing,01/01/2012
4568,Q4 2020,2020,RE-L9242,B,3.Substantial,{Not Set},LATAM,INE,INE,LATAM,Loan Operation,Operation in Disbursing,10/14/20
4569,Q4 2020,2020,RE-L9243,C,1.Low,{Not Set},LATAM,IFD,IFD,LATAM,Loan Operation,Fully Disbursed,01/01/2013
4570,Q4 2020,2020,RE-L9245,C,2.Moderate,{Not Set},LATAM,IFD,IFD,LATAM,Loan Operation,Operation in Disbursing,07/08/2020
4571,Q4 2020,2020,RE-L9248,B13,1.Low,{Not Set},LATAM,SCL,SCL,LATAM,Loan Operation,Operation in Disbursing,07/23/20
4572,Q4 2020,2020,RE-L9249,C,1.Low,{Not Set},LATAM,INT,INT,LATAM,Loan Operation,Operation in Disbursing,12/16/14
4573,Q4 2020,2020,RE-L9250,C,2.Moderate,{Not Set},LATAM,SCL,SCL,LATAM,Loan Operation,Operation in Disbursing,11/10/2015
4574,Q4 2020,2020,RE-L9255,B13,2.Moderate,{Not Set},LATAM,IFD,IFD,LATAM,Loan Operation,Operation in Disbursing,09/16/20
4575,Q4 2020,2020,RE-L9259,C,1.Low,{Not Set},LATAM,IFD,IFD,LATAM,Loan Operation,Operation in Disbursing,11/02/2016
4576,Q4 2020,2020,RE-L9269,B,2.Moderate,{Not Set},LATAM,SCL,SCL,LATAM,Loan Operation,Operation in Disbursing,05/15/20
4577,Q4 2020,2020,RE-L9905,B,3.Substantial,Satisfactory,LATAM,INE,INE,LATAM,Loan Operation,Operation in Disbursing,10/19/16
