Quarter,year,id_project,category,ESRR,SPR,REGION,SECTOR
Q4 2020,2020,ES-L9096,B,2.Moderate,Satisfactory,AAN,INE
Q4 2020,2020,ES-L9932,B13,1.Low,{Not Set},AAN,IFD
Q4 2020,2020,ES-L9935,B,2.Moderate,{Not Set},AAN,CSD
Q4 2020,2020,ES-L9936,B13,2.Moderate,{Not Set},AAN,IFD
Q4 2020,2020,ES-L9938,B13,2.Moderate,{Not Set},AAN,IFD
Q4 2020,2020,ES-L9939,B,3.Substantial,Satisfactory,AAN,SCL
Q4 2020,2020,#¡REF!,C,1.Low,{Not Set},AAN,IFD
Q4 2020,2020,ES-L9942,B13,2.Moderate,{Not Set},AAN,IFD
Q4 2020,2020,ES-L9944,C,3.Substantial,Satisfactory,AAN,SCL
Q4 2020,2020,GY-G9004,C,3.Substantial,Satisfactory,CAR,INE
Q4 2020,2020,GY-L9028,B,2.Moderate,{Not Set},CAR,CSD
Q4 2020,2020,GY-L9039,B,3.Substantial,Satisfactory,CAR,CSD
Q4 2020,2020,GY-L9040,B,2.Moderate,{Not Set},CAR,INE
Q4 2020,2020,GY-L9042,C,2.Moderate,{Not Set},CAR,IFD
Q4 2020,2020,GY-L9044,C,2.Moderate,{Not Set},CAR,IFD
Q4 2020,2020,GY-L9049,C,3.Substantial,Partially Satisfactory,CAR,INE
Q4 2020,2020,GY-L9058,B,3.Substantial,Partially Satisfactory,CAR,SCL
Q4 2020,2020,GY-L9059,B,2.Moderate,{Not Set},CAR,IFD
Q4 2020,2020,GY-L9060,B,3.Substantial,Partially Satisfactory,CAR,CSD
Q4 2020,2020,GY-L9064,C,1.Low,{Not Set},CAR,INT
Q4 2020,2020,GY-L9066,B,2.Moderate,{Not Set},CAR,INE
Q4 2020,2020,GY-L9075,B13,2.Moderate,{Not Set},CAR,IFD
Q4 2020,2020,GY-L9077,C,2.Moderate,{Not Set},CAR,SCL
Q4 2020,2020,GY-L9078,,0.Not Rated,{Not Set},CAR,IFD
Q4 2020,2020,GY-X9002,C,3.Substantial,Partially Satisfactory,CAR,INE
Q4 2020,2020,GY-X9003,B,2.Moderate,{Not Set},CAR,INE
Q4 2020,2020,HA-G9022,B,3.Substantial,Partially Satisfactory,AAN,INE
Q4 2020,2020,HA-G9023,B,2.Moderate,{Not Set},AAN,CSD
Q4 2020,2020,HA-G9036,B,2.Moderate,{Not Set},AAN,CSD
Q4 2020,2020,HA-G9038,B,2.Moderate,{Not Set},AAN,CSD
Q4 2020,2020,HA-G9039,B,3.Substantial,Partially Satisfactory,AAN,CSD
Q4 2020,2020,HA-G9045,B,4.High,Satisfactory,AAN,INE
Q4 2020,2020,HA-G9049,B,1.Low,{Not Set},AAN,CSD
Q4 2020,2020,HA-L9032,B,2.Moderate,Partially Satisfactory,AAN,INE
Q4 2020,2020,HA-L9038,B,2.Moderate,Partially Satisfactory,AAN,INE
Q4 2020,2020,HA-L9048,B,2.Moderate,Partially Unsatisfactory,AAN,CSD
Q4 2020,2020,HA-L9057,C,1.Low,{Not Set},AAN,IFD
Q4 2020,2020,HA-L9075,B,3.Substantial,Satisfactory,AAN,INE
Q4 2020,2020,HA-L9076,A,4.High,Unsatisfactory,AAN,CSD
Q4 2020,2020,HA-L9077,B,3.Substantial,Partially Satisfactory,AAN,SCL
Q4 2020,2020,HA-L9079,B,4.High,Partially Satisfactory,AAN,INE
Q4 2020,2020,HA-L9080,B,3.Substantial,Partially Satisfactory,AAN,SCL
Q4 2020,2020,HA-L9087,B,2.Moderate,{Not Set},AAN,CSD
Q4 2020,2020,HA-L9089,B,3.Substantial,Partially Satisfactory,AAN,INE
Q4 2020,2020,HA-L9094,B,2.Moderate,{Not Set},AAN,CSD
Q4 2020,2020,HA-L9095,B,3.Substantial,Partially Satisfactory,AAN,CSD
Q4 2020,2020,HA-L9096,B,2.Moderate,{Not Set},AAN,CSD
Q4 2020,2020,HA-L9097,B,3.Substantial,Partially Satisfactory,AAN,CSD
Q4 2020,2020,HA-L9098,A,4.High,Partially Satisfactory,AAN,INE
Q4 2020,2020,HA-L9900,B,3.Substantial,Partially Satisfactory,AAN,INE
Q4 2020,2020,HA-L9903,B,3.Substantial,Satisfactory,AAN,INE
Q4 2020,2020,HA-L9904,B,3.Substantial,Satisfactory,AAN,INE
Q4 2020,2020,HA-L9906,A,4.High,Partially Satisfactory,AAN,INE
Q4 2020,2020,HA-L9907,B,2.Moderate,{Not Set},AAN,CSD
Q4 2020,2020,HA-L9926,C,1.Low,{Not Set},AAN,IFD
Q4 2020,2020,HA-L9933,C,1.Low,{Not Set},AAN,INT
Q4 2020,2020,HA-L9935,B,4.High,Satisfactory,AAN,INE
Q4 2020,2020,HA-L9937,C,3.Substantial,Partially Satisfactory,AAN,SCL
Q4 2020,2020,HA-L9939,C,2.Moderate,{Not Set},AAN,IFD
Q4 2020,2020,HA-L9940,B,4.High,Satisfactory,AAN,INE
Q4 2020,2020,HA-L9945,C,2.Moderate,{Not Set},AAN,SCL
Q4 2020,2020,HA-X9002,C,2.Moderate,{Not Set},AAN,CSD
Q4 2020,2020,HO-G9006,B,3.Substantial,Partially Satisfactory,AAN,INE
Q4 2020,2020,HO-G9247,B,2.Moderate,{Not Set},AAN,INE
Q4 2020,2020,HO-G9248,C,2.Moderate,Satisfactory,AAN,SCL
Q4 2020,2020,HO-G9249,C,1.Low,{Not Set},AAN,SCL
Q4 2020,2020,HO-G9250,B,1.Low,{Not Set},AAN,SCL
Q4 2020,2020,HO-G9252,B,3.Substantial,Satisfactory,AAN,CSD
Q4 2020,2020,HO-G9254,C,1.Low,{Not Set},AAN,CSD
Q4 2020,2020,HO-G9259,B,3.Substantial,Satisfactory,AAN,IFD
Q4 2020,2020,HO-L9037,B,3.Substantial,Satisfactory,AAN,INE
Q4 2020,2020,HO-L9069,B,3.Substantial,Partially Satisfactory,AAN,INE
Q4 2020,2020,HO-L9093,B,1.Low,{Not Set},AAN,SCL
Q4 2020,2020,HO-L9200,B,3.Substantial,Satisfactory,AAN,CSD
Q4 2020,2020,HO-L9202,B,2.Moderate,{Not Set},AAN,IFD
Q4 2020,2020,HO-L9203,B,2.Moderate,{Not Set},AAN,INE
Q4 2020,2020,HO-L9209,B13,2.Moderate,{Not Set},AAN,IFD
Q4 2020,2020,HO-L9295,B13,1.Low,{Not Set},AAN,IFD
Q4 2020,2020,HO-L9296,B13,2.Moderate,{Not Set},AAN,IFD
Q4 2020,2020,HO-L9299,C,2.Moderate,{Not Set},AAN,IFD
Q4 2020,2020,HO-L9902,B,2.Moderate,Partially Satisfactory,AAN,INE
Q4 2020,2020,HO-L9904,B,3.Substantial,Satisfactory,AAN,INE
Q4 2020,2020,HO-L9905,C,1.Low,{Not Set},AAN,SCL
Q4 2020,2020,HO-L9908,C,1.Low,{Not Set},AAN,IFD
Q4 2020,2020,HO-L9929,B,3.Substantial,Partially Satisfactory,AAN,INE
Q4 2020,2020,HO-L9979,B,3.Substantial,Satisfactory,AAN,CSD
Q4 2020,2020,HO-L9986,B,3.Substantial,Satisfactory,AAN,INE
Q4 2020,2020,HO-L9987,B,3.Substantial,Satisfactory,AAN,IFD
Q4 2020,2020,HO-L9988,C,2.Moderate,{Not Set},AAN,SCL
Q4 2020,2020,HO-L9994,C,1.Low,{Not Set},AAN,SCL
Q4 2020,2020,HO-L9995,C,1.Low,{Not Set},AAN,SCL
Q4 2020,2020,HO-L9997,B,2.Moderate,{Not Set},AAN,SCL
Q4 2020,2020,HO-L9999,B,2.Moderate,{Not Set},AAN,SCL
Q4 2020,2020,JA-G9002,C,1.Low,{Not Set},CAR,CSD
Q4 2020,2020,JA-G9003,B,1.Low,{Not Set},CAR,INE
Q4 2020,2020,JA-G9005,C,2.Moderate,{Not Set},CAR,SCL
Q4 2020,2020,JA-G9009,C,1.Low,{Not Set},CAR,CSD
Q4 2020,2020,JA-L9035,B,2.Moderate,{Not Set},CAR,INE
Q4 2020,2020,JA-L9043,C,2.Moderate,{Not Set},CAR,IFD
Q4 2020,2020,JA-L9046,C,1.Low,{Not Set},CAR,IFD
Q4 2020,2020,JA-L9048,C,1.Low,{Not Set},CAR,CSD
Q4 2020,2020,JA-L9049,B,2.Moderate,{Not Set},CAR,SCL
Q4 2020,2020,JA-L9053,C,1.Low,{Not Set},CAR,SCL
Q4 2020,2020,JA-L9056,B,2.Moderate,{Not Set},CAR,INE
Q4 2020,2020,JA-L9072,C,1.Low,{Not Set},CAR,IFD
Q4 2020,2020,JA-L9073,C,1.Low,{Not Set},CAR,IFD
Q4 2020,2020,JA-L9074,B,2.Moderate,{Not Set},CAR,IFD
Q4 2020,2020,JA-L9075,B13,1.Low,{Not Set},CAR,IFD
Q4 2020,2020,JA-L9079,C,1.Low,{Not Set},CAR,SCL
Q4 2020,2020,JA-L9085,B13,2.Moderate,{Not Set},CAR,IFD
Q4 2020,2020,JA-L9086,B13,2.Moderate,{Not Set},CAR,SCL
Q4 2020,2020,JA-X9007,C,1.Low,{Not Set},CAR,IFD
Q4 2020,2020,JK-G9005,B,3.Substantial,Satisfactory,AAN,CSD
Q4 2020,2020,JK-G9007,C,1.Low,{Not Set},AAN,SCL
Q4 2020,2020,JK-G9009,B,3.Substantial,{Not Set},AAN,INE
Q4 2020,2020,JK-L9039,B,3.Substantial,Partially Satisfactory,AAN,INE
Q4 2020,2020,JK-L9087,B,3.Substantial,Satisfactory,AAN,SCL
Q4 2020,2020,JK-L9095,B,2.Moderate,{Not Set},AAN,IFD
Q4 2020,2020,JK-L9096,B13,1.Low,{Not Set},AAN,IFD
Q4 2020,2020,JK-L9963,B,3.Substantial,Satisfactory,AAN,SCL
Q4 2020,2020,JK-L9965,B,3.Substantial,Satisfactory,AAN,CSD
Q4 2020,2020,JK-L9969,B,3.Substantial,Satisfactory,AAN,INE
Q4 2020,2020,JK-L9976,C,2.Moderate,{Not Set},AAN,SCL
Q4 2020,2020,JK-L9979,B,3.Substantial,{Not Set},AAN,INE
Q4 2020,2020,JK-X9005,B13,3.Substantial,Partially Satisfactory,AAN,INE
Q4 2020,2020,ME-G9002,B13,2.Moderate,Satisfactory,AAN,IFD
Q4 2020,2020,ME-G9005,B13,3.Substantial,Satisfactory,AAN,INE
Q4 2020,2020,ME-G9006,B13,2.Moderate,{Not Set},AAN,IFD
Q4 2020,2020,ME-G9092,B,2.Moderate,{Not Set},AAN,INE
Q4 2020,2020,ME-L9258,C,1.Low,{Not Set},AAN,SCL
Q4 2020,2020,ME-L9267,B,2.Moderate,{Not Set},AAN,INE
Q4 2020,2020,ME-L9289,B13,2.Moderate,{Not Set},AAN,SCL
Q4 2020,2020,ME-L9290,B13,2.Moderate,{Not Set},AAN,IFD
Q4 2020,2020,ME-L9297,C,1.Low,{Not Set},AAN,IFD
Q4 2020,2020,ME-L9309,B13,1.Low,{Not Set},AAN,IFD
Q4 2020,2020,ME-L9948,B13,2.Moderate,Satisfactory,AAN,IFD
Q4 2020,2020,ME-L9962,C,1.Low,{Not Set},AAN,SCL
Q4 2020,2020,ME-X9099,C,2.Moderate,{Not Set},AAN,INE
Q4 2020,2020,NI-G9002,B,4.High,Partially Satisfactory,AAN,INE
Q4 2020,2020,NI-G9006,A,3.Substantial,Partially Satisfactory,AAN,INE
Q4 2020,2020,NI-G9007,A,3.Substantial,Partially Satisfactory,AAN,INE
Q4 2020,2020,NI-G9008,A,3.Substantial,Partially Satisfactory,AAN,INE
Q4 2020,2020,NI-G9020,B,3.Substantial,Satisfactory,AAN,INT
Q4 2020,2020,NI-G9022,C,1.Low,{Not Set},AAN,SCL
Q4 2020,2020,NI-G9029,C,1.Low,{Not Set},AAN,SCL
Q4 2020,2020,NI-L9082,B,3.Substantial,Partially Satisfactory,AAN,SCL
Q4 2020,2020,NI-L9083,B,3.Substantial,Satisfactory,AAN,INT
Q4 2020,2020,NI-L9087,A,4.High,Partially Satisfactory,AAN,INE
Q4 2020,2020,NI-L9090,B,2.Moderate,{Not Set},AAN,IFD
Q4 2020,2020,NI-L9092,B,4.High,Partially Satisfactory,AAN,INE
Q4 2020,2020,NI-L9094,A,3.Substantial,Partially Satisfactory,AAN,INE
Q4 2020,2020,NI-L9095,B,2.Moderate,Satisfactory,AAN,SCL
Q4 2020,2020,NI-L9097,A,4.High,Partially Satisfactory,AAN,INE
Q4 2020,2020,NI-L9099,B,4.High,Partially Satisfactory,AAN,INE
Q4 2020,2020,NI-L9943,B,4.High,Partially Satisfactory,AAN,SCL
Q4 2020,2020,NI-L9945,B,2.Moderate,{Not Set},AAN,INE
Q4 2020,2020,NI-L9963,,0.Not Rated,{Not Set},AAN,IFD
Q4 2020,2020,NI-L9969,C,3.Substantial,Satisfactory,AAN,SCL
Q4 2020,2020,OC-G9002,C,1.Low,{Not Set},NAC,CSD
Q4 2020,2020,OC-G9003,C,2.Moderate,{Not Set},NAC,INE
Q4 2020,2020,OC-L9067,B,2.Moderate,Partially Satisfactory,NAC,CSD
Q4 2020,2020,OC-L9079,B,1.Low,Satisfactory,NAC,INE
Q4 2020,2020,#¡REF!,B,3.Substantial,Satisfactory,NAC,CSD
Q4 2020,2020,OC-L9084,B,3.Substantial,Partially Satisfactory,NAC,INE
Q4 2020,2020,OC-L9243,B13,2.Moderate,{Not Set},NAC,CSD
Q4 2020,2020,OC-L9247,C,1.Low,{Not Set},NAC,IFD
Q4 2020,2020,OC-L9248,B13,2.Moderate,Partially Satisfactory,NAC,IFD
Q4 2020,2020,OC-L9249,B13,1.Low,{Not Set},NAC,IFD
Q4 2020,2020,OC-L9252,B13,1.Low,{Not Set},NAC,IFD
Q4 2020,2020,OC-L9254,C,2.Moderate,{Not Set},NAC,SCL
Q4 2020,2020,OC-L9255,B,2.Moderate,{Not Set},NAC,IFD
Q4 2020,2020,OC-L9257,B,2.Moderate,{Not Set},NAC,INE
Q4 2020,2020,OC-L9258,B,2.Moderate,{Not Set},NAC,INE
Q4 2020,2020,OC-L9259,C,1.Low,{Not Set},NAC,INT
Q4 2020,2020,OC-L9260,B,3.Substantial,Partially Satisfactory,NAC,CSD
Q4 2020,2020,OC-L9266,C,1.Low,{Not Set},NAC,IFD
Q4 2020,2020,OC-L9267,B,2.Moderate,{Not Set},NAC,INE
Q4 2020,2020,OC-L9272,C,1.Low,{Not Set},NAC,IFD
Q4 2020,2020,OC-L9273,B,3.Substantial,Satisfactory,NAC,INE
Q4 2020,2020,OC-L9274,B,2.Moderate,{Not Set},NAC,INE
Q4 2020,2020,OC-L9279,B,3.Substantial,Partially Satisfactory,NAC,INE
Q4 2020,2020,OC-L9280,B13,1.Low,{Not Set},NAC,IFD
Q4 2020,2020,OC-L9282,C,1.Low,{Not Set},NAC,IFD
Q4 2020,2020,OC-L9285,B13,3.Substantial,Satisfactory,NAC,IFD
Q4 2020,2020,OC-L9288,B,4.High,Satisfactory,NAC,CSD
Q4 2020,2020,OC-L9292,C,1.Low,{Not Set},NAC,IFD
Q4 2020,2020,OC-L9293,B,3.Substantial,Satisfactory,NAC,INE
Q4 2020,2020,OC-L9295,B,3.Substantial,Satisfactory,NAC,INE
Q4 2020,2020,OC-L9302,C,1.Low,{Not Set},NAC,SCL
Q4 2020,2020,OC-L9306,B,3.Substantial,Satisfactory,NAC,CSD
Q4 2020,2020,OC-L9307,B,3.Substantial,Satisfactory,NAC,INE
Q4 2020,2020,OC-L9309,C,1.Low,{Not Set},NAC,SCL
Q4 2020,2020,OC-L9326,B,3.Substantial,Satisfactory,NAC,SCL
Q4 2020,2020,OC-L9327,C,1.Low,{Not Set},NAC,IFD
Q4 2020,2020,OC-L9328,B13,1.Low,{Not Set},NAC,IFD
Q4 2020,2020,OC-L9390,C,2.Moderate,{Not Set},NAC,IFD
Q4 2020,2020,OC-L9392,B13,2.Moderate,{Not Set},NAC,SCL
Q4 2020,2020,OC-L9929,A,3.Substantial,Partially Satisfactory,NAC,INE
Q4 2020,2020,OC-L9933,B,3.Substantial,Partially Unsatisfactory,NAC,INE
Q4 2020,2020,OC-L9936,B,3.Substantial,Satisfactory,NAC,INE
Q4 2020,2020,OC-L9939,B,2.Moderate,{Not Set},NAC,INE
Q4 2020,2020,OC-L9940,B,3.Substantial,Partially Unsatisfactory,NAC,CSD
Q4 2020,2020,OC-L9944,B,3.Substantial,Partially Satisfactory,NAC,INE
Q4 2020,2020,OC-L9945,C,2.Moderate,{Not Set},NAC,IFD
Q4 2020,2020,OC-L9948,B,4.High,Partially Satisfactory,NAC,CSD
Q4 2020,2020,OC-L9949,C,1.Low,{Not Set},NAC,IFD
Q4 2020,2020,OC-L9954,B13,2.Moderate,{Not Set},NAC,IFD
Q4 2020,2020,OC-L9956,C,1.Low,{Not Set},NAC,IFD
Q4 2020,2020,OC-L9957,B,2.Moderate,{Not Set},NAC,IFD
Q4 2020,2020,OC-L9958,B,3.Substantial,Satisfactory,NAC,INE
Q4 2020,2020,OC-L9959,B,2.Moderate,{Not Set},NAC,CSD
Q4 2020,2020,#¡REF!,B,3.Substantial,Partially Satisfactory,NAC,INE
Q4 2020,2020,OC-L9962,B,3.Substantial,Partially Satisfactory,NAC,INE
Q4 2020,2020,OC-L9979,B,2.Moderate,Partially Satisfactory,NAC,CSD
Q4 2020,2020,OC-L9980,B,3.Substantial,Partially Satisfactory,NAC,SCL
Q4 2020,2020,OC-L9989,B13,1.Low,{Not Set},NAC,IFD
Q4 2020,2020,OC-L9995,B,3.Substantial,Partially Satisfactory,NAC,INE
Q4 2020,2020,OC-L9996,C,1.Low,{Not Set},NAC,SCL
Q4 2020,2020,OC-L9998,B,2.Moderate,{Not Set},NAC,CSD
Q4 2020,2020,OC-L9999,A,2.Moderate,{Not Set},NAC,INE
Q4 2020,2020,PN-G9003,B,4.High,Unsatisfactory,AAN,INE
Q4 2020,2020,PN-G9007,C,2.Moderate,{Not Set},AAN,SCL
Q4 2020,2020,PN-L9047,B,3.Substantial,Partially Unsatisfactory,AAN,INE
Q4 2020,2020,PN-L9072,B,4.High,Partially Satisfactory,AAN,SCL
Q4 2020,2020,PN-L9093,B,2.Moderate,Partially Satisfactory,AAN,INE
Q4 2020,2020,PN-L9095,C,2.Moderate,{Not Set},AAN,INE
Q4 2020,2020,PN-L9905,B,2.Moderate,{Not Set},AAN,SCL
Q4 2020,2020,PN-L9907,B,2.Moderate,{Not Set},AAN,INT
Q4 2020,2020,PN-L9909,B,3.Substantial,Satisfactory,AAN,INE
Q4 2020,2020,PN-L9929,C,2.Moderate,Satisfactory,AAN,INE
Q4 2020,2020,PN-L9943,C,2.Moderate,{Not Set},AAN,SCL
Q4 2020,2020,PN-L9946,B,3.Substantial,Partially Satisfactory,AAN,CSD
Q4 2020,2020,PN-L9947,A,4.High,Partially Satisfactory,AAN,INE
Q4 2020,2020,PN-L9948,B,3.Substantial,Satisfactory,AAN,INE
Q4 2020,2020,PN-L9950,B,3.Substantial,Satisfactory,AAN,INE
Q4 2020,2020,PN-L9953,C,1.Low,{Not Set},AAN,SCL
Q4 2020,2020,PN-L9954,B,3.Substantial,Satisfactory,AAN,CSD
Q4 2020,2020,PN-L9955,B,3.Substantial,Satisfactory,AAN,INE
Q4 2020,2020,PN-L9957,B,2.Moderate,{Not Set},AAN,SCL
Q4 2020,2020,PN-L9959,B13,2.Moderate,{Not Set},AAN,INE
Q4 2020,2020,PN-L9960,B,3.Substantial,Satisfactory,AAN,SCL
Q4 2020,2020,PN-L9964,B13,2.Moderate,{Not Set},AAN,IFD
Q4 2020,2020,PN-L9969,C,1.Low,{Not Set},AAN,IFD
Q4 2020,2020,PN-L9994,C,1.Low,{Not Set},AAN,IFD
Q4 2020,2020,PN-L9995,B,3.Substantial,Partially Satisfactory,AAN,SCL
Q4 2020,2020,PN-L9997,C,2.Moderate,{Not Set},AAN,IFD
Q4 2020,2020,PN-X9099,B,2.Moderate,{Not Set},AAN,IFD
Q4 2020,2020,PP-G9003,A,3.Substantial,Satisfactory,LATAM,CSD
Q4 2020,2020,PP-L9026,A,4.High,Partially Unsatisfactory,LATAM,CSD
Q4 2020,2020,PP-L9058,B,3.Substantial,Satisfactory,LATAM,INE
Q4 2020,2020,PP-L9090,A,1.Low,{Not Set},LATAM,INE
Q4 2020,2020,PP-L9092,B,2.Moderate,Satisfactory,LATAM,INE
Q4 2020,2020,PP-L9222,C,1.Low,{Not Set},LATAM,IFD
Q4 2020,2020,PP-L9224,B,2.Moderate,{Not Set},LATAM,IFD
Q4 2020,2020,PP-L9226,B,2.Moderate,{Not Set},LATAM,INE
Q4 2020,2020,PP-L9227,C,3.Substantial,Satisfactory,LATAM,SCL
Q4 2020,2020,PP-L9228,B,3.Substantial,Satisfactory,LATAM,SCL
Q4 2020,2020,PP-L9229,B,2.Moderate,{Not Set},LATAM,CSD
Q4 2020,2020,PP-L9230,C,1.Low,{Not Set},LATAM,IFD
Q4 2020,2020,PP-L9232,A,3.Substantial,Satisfactory,LATAM,CSD
Q4 2020,2020,PP-L9238,B,3.Substantial,Satisfactory,LATAM,INE
Q4 2020,2020,PP-L9239,C,1.Low,{Not Set},LATAM,IFD
Q4 2020,2020,#¡REF!,C,1.Low,{Not Set},LATAM,IFD
Q4 2020,2020,PP-L9240,C,2.Moderate,{Not Set},LATAM,IFD
Q4 2020,2020,PP-L9246,B,3.Substantial,Satisfactory,LATAM,CSD
Q4 2020,2020,PP-L9247,C,1.Low,{Not Set},LATAM,IFD
Q4 2020,2020,PP-L9269,B13,3.Substantial,{Not Set},LATAM,IFD
Q4 2020,2020,PP-L9925,B,2.Moderate,{Not Set},LATAM,CSD
Q4 2020,2020,PP-L9930,C,2.Moderate,{Not Set},LATAM,IFD
Q4 2020,2020,PP-L9932,C,2.Moderate,{Not Set},LATAM,IFD
Q4 2020,2020,PP-L9935,B,3.Substantial,Satisfactory,LATAM,INE
Q4 2020,2020,PP-L9947,A,3.Substantial,Partially Unsatisfactory,LATAM,INE
Q4 2020,2020,PP-L9952,C,1.Low,{Not Set},LATAM,SCL
Q4 2020,2020,PP-L9953,B,3.Substantial,Partially Satisfactory,LATAM,INE
Q4 2020,2020,PP-L9959,C,1.Low,{Not Set},LATAM,INT
Q4 2020,2020,#¡REF!,A,3.Substantial,Partially Satisfactory,LATAM,INE
Q4 2020,2020,PP-L9962,C,2.Moderate,{Not Set},LATAM,IFD
Q4 2020,2020,PP-L9979,C,1.Low,{Not Set},LATAM,IFD
Q4 2020,2020,PR-G9009,B,3.Substantial,Partially Unsatisfactory,NAC,INE
Q4 2020,2020,PR-L9029,B,3.Substantial,Satisfactory,NAC,INE
Q4 2020,2020,PR-L9044,B,4.High,Partially Unsatisfactory,NAC,INE
Q4 2020,2020,PR-L9050,B,1.Low,{Not Set},NAC,CSD
Q4 2020,2020,PR-L9058,B,3.Substantial,Partially Satisfactory,NAC,INE
Q4 2020,2020,PR-L9059,B,2.Moderate,{Not Set},NAC,SCL
Q4 2020,2020,PR-L9060,B,3.Substantial,Partially Unsatisfactory,NAC,INE
Q4 2020,2020,PR-L9066,C,1.Low,{Not Set},NAC,SCL
Q4 2020,2020,PR-L9069,C,1.Low,{Not Set},NAC,INT
Q4 2020,2020,PR-L9070,C,2.Moderate,{Not Set},NAC,IFD
Q4 2020,2020,PR-L9075,B,3.Substantial,Partially Unsatisfactory,NAC,INE
Q4 2020,2020,PR-L9077,B,2.Moderate,{Not Set},NAC,IFD
Q4 2020,2020,PR-L9080,A,3.Substantial,Partially Satisfactory,NAC,INE
Q4 2020,2020,PR-L9082,B,3.Substantial,Satisfactory,NAC,CSD
Q4 2020,2020,PR-L9084,B,3.Substantial,Partially Unsatisfactory,NAC,INE
Q4 2020,2020,PR-L9086,C,1.Low,{Not Set},NAC,IFD
Q4 2020,2020,PR-L9089,B13,2.Moderate,{Not Set},NAC,IFD
Q4 2020,2020,PR-L9092,B,3.Substantial,Partially Satisfactory,NAC,INE
Q4 2020,2020,PR-L9094,B,2.Moderate,{Not Set},NAC,INE
Q4 2020,2020,PR-L9095,B13,2.Moderate,{Not Set},NAC,IFD
Q4 2020,2020,PR-L9097,C,1.Low,{Not Set},NAC,SCL
Q4 2020,2020,PR-L9905,B,2.Moderate,{Not Set},NAC,INE
Q4 2020,2020,PR-L9939,C,1.Low,{Not Set},NAC,INT
Q4 2020,2020,PR-L9940,B13,1.Low,{Not Set},NAC,IFD
Q4 2020,2020,PR-L9945,B,4.High,Partially Satisfactory,NAC,INE
Q4 2020,2020,PR-L9946,B13,1.Low,{Not Set},NAC,IFD
Q4 2020,2020,PR-L9947,B,2.Moderate,{Not Set},NAC,CSD
Q4 2020,2020,PR-L9948,B,3.Substantial,Satisfactory,NAC,CSD
Q4 2020,2020,PR-L9950,C,1.Low,{Not Set},NAC,IFD
Q4 2020,2020,PR-L9952,A,4.High,Satisfactory,NAC,CSD
Q4 2020,2020,PR-L9953,B,3.Substantial,Satisfactory,NAC,IFD
Q4 2020,2020,PR-L9955,C,2.Moderate,{Not Set},NAC,CSD
Q4 2020,2020,PR-L9956,B,3.Substantial,Satisfactory,NAC,INE
Q4 2020,2020,PR-L9957,C,1.Low,{Not Set},NAC,IFD
Q4 2020,2020,PR-L9958,C,1.Low,{Not Set},NAC,SCL
Q4 2020,2020,PR-L9959,C,1.Low,{Not Set},NAC,SCL
Q4 2020,2020,#¡REF!,B13,1.Low,{Not Set},NAC,IFD
Q4 2020,2020,PR-L9962,C,2.Moderate,{Not Set},NAC,CSD
Q4 2020,2020,PR-L9963,B13,1.Low,{Not Set},NAC,IFD
Q4 2020,2020,PR-L9964,B,3.Substantial,Satisfactory,NAC,INE
Q4 2020,2020,PR-L9965,C,2.Moderate,{Not Set},NAC,IFD
Q4 2020,2020,PR-L9967,B,3.Substantial,Satisfactory,NAC,SCL
Q4 2020,2020,PR-L9970,B13,2.Moderate,{Not Set},NAC,IFD
Q4 2020,2020,PR-L9972,B,3.Substantial,Satisfactory,NAC,INE
Q4 2020,2020,PR-L9973,B,3.Substantial,Satisfactory,NAC,INE
Q4 2020,2020,PR-L9974,B,3.Substantial,Satisfactory,NAC,INE
Q4 2020,2020,PR-L9975,B13,2.Moderate,{Not Set},NAC,SCL
Q4 2020,2020,RE-G9002,B,2.Moderate,{Not Set},LATAM,INE
Q4 2020,2020,RE-G9007,B13,4.High,Satisfactory,LATAM,INE
Q4 2020,2020,RE-G9023,C,2.Moderate,{Not Set},LATAM,CSD
Q4 2020,2020,RE-G9024,C,1.Low,{Not Set},LATAM,CSD
Q4 2020,2020,RE-G9025 ,C,2.Moderate,{Not Set},LATAM,CSD
Q4 2020,2020,RE-G9027,C,3.Substantial,{Not Set},LATAM,CSD
Q4 2020,2020,RE-G9028,C,1.Low,{Not Set},LATAM,SCL
Q4 2020,2020,RE-G9092,C,1.Low,{Not Set},LATAM,CSD
Q4 2020,2020,RE-G9093,C,1.Low,{Not Set},LATAM,SCL
Q4 2020,2020,RE-G9095,B,3.Substantial,Satisfactory,LATAM,CSD
Q4 2020,2020,RE-G9097,B,3.Substantial,{Not Set},LATAM,INE
Q4 2020,2020,RE-G9098,C,2.Moderate,{Not Set},LATAM,SCL
Q4 2020,2020,RE-G9099,,1.Low,{Not Set},LATAM,SCL
Q4 2020,2020,#¡REF!,B13,2.Moderate,{Not Set},LATAM,CSD
Q4 2020,2020,RE-J0009,,3.Substantial,{Not Set},LATAM,INE
Q4 2020,2020,RE-J0090,,1.Low,{Not Set},LATAM,SCL
Q4 2020,2020,RE-J0099,,1.Low,{Not Set},LATAM,SCL
Q4 2020,2020,RE-L9099,B,3.Substantial,Satisfactory,LATAM,INE
Q4 2020,2020,RE-L9225,C,1.Low,{Not Set},LATAM,IFD
Q4 2020,2020,RE-L9228,B13,2.Moderate,{Not Set},LATAM,IFD
Q4 2020,2020,RE-L9229,C,1.Low,{Not Set},LATAM,SCL
